Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
32,Sat,4/5/14,,Lorient,1–1,Evian,,Stade Yves Allainmat,Stéphane Jochem,Match Report,
32,Sat,4/5/14,,Guingamp,1–2,Montpellier,,Stade Municipal du Roudourou,Benoît Bastien,Match Report,
32,Sat,4/5/14,,Toulouse,1–2,Lille,,Stadium,Fredy Fautrel,Match Report,
32,Sat,4/5/14,,Bastia,2–2,Sochaux,,Stade Armand Cesari,Amaury Delerue,Match Report,
32,Sun,4/6/14,,Saint-Étienne,1–1,Nice,,Stade Geoffroy,Antony Gautier,Match Report,
32,Sun,4/6/14,,Monaco,3–1,Nantes,,Stade Louis II,Benoît Millot,Match Report,
32,Sun,4/6/14,,Valenciennes,1–2,Lyon,,Stade du Hainaut,Nicolas Rainville,Match Report,
,,,,,,,,,,,
33,Fri,4/11/14,,Montpellier,2–3,Marseille,,Stade de la Mosson et du Mondial 98,Wilfried Bien,Match Report,
33,Sat,4/12/14,,Lille,1–0,Valenciennes,,Stade Pierre Mauroy,Saïd Ennjimi,Match Report,
33,Sat,4/12/14,,Evian,2–1,Bastia,,Parc des Sports d’Annecy,Philippe Kalt,Match Report,
33,Sat,4/12/14,,Ajaccio,1–1,Bordeaux,,Stade François Coty,Sébastien Desiage,Match Report,
33,Sat,4/12/14,,Rennes,0–1,Monaco,,ROAZHON PARK,Ruddy Buquet,Match Report,
33,Sat,4/12/14,,Sochaux,2–0,Toulouse,,Stade Bonal,Alexandre Castro,Match Report,
33,Sat,4/12/14,,Nice,1–2,Lorient,,,Benoît Millot,Match Report,
33,Sun,4/13/14,,Nantes,1–0,Guingamp,,Stade de la Beaujoire,Olivier Thual,Match Report,
33,Sun,4/13/14,,Reims,2–2,Saint-Étienne,,Stade Auguste Delaune,Bartolomeu Varela,Match Report,
33,Sun,4/13/14,,Lyon,1–0,Paris S-G,,Stade Municipal de Gerland,Clément Turpin,Match Report,
,,,,,,,,,,,
34,Fri,4/18/14,,Saint-Étienne,0–0,Rennes,,Stade Geoffroy,Benoît Bastien,Match Report,
34,Sun,4/20/14,,Marseille,0–0,Lille,,Stade Vélodrome,Tony Chapron,Match Report,
34,Sun,4/20/14,,Lorient,4–4,Montpellier,,Stade Yves Allainmat,Fredy Fautrel,Match Report,
34,Sun,4/20/14,,Bordeaux,5–1,Guingamp,,Stade Chaban,Philippe Kalt,Match Report,
34,Sun,4/20/14,,Monaco,1–0,Nice,,Stade Louis II,Laurent Duhamel,Match Report,
34,Sun,4/20/14,,Bastia,2–1,Ajaccio,,Stade Armand Cesari,Lionel Jaffredo,Match Report,
34,Sun,4/20/14,,Valenciennes,2–6,Nantes,,Stade du Hainaut,Alexandre Castro,Match Report,
34,Sun,4/20/14,,Reims,0–1,Sochaux,,Stade Auguste Delaune,Stéphane Jochem,Match Report,
34,Wed,4/23/14,,Toulouse,0–0,Lyon,,Stadium,Amaury Delerue,Match Report,
34,Wed,4/23/14,,Paris S-G,1–0,Evian,,Parc des Princes,Mikael Lesage,Match Report,
,,,,,,,,,,,
35,Fri,4/25/14,,Nantes,1–1,Marseille,,Stade de la Beaujoire,Benoît Bastien,Match Report,
35,Sat,4/26/14,,Evian,1–2,Saint-Étienne,,Parc des Sports d’Annecy,Nicolas Rainville,Match Report,
35,Sat,4/26/14,,Guingamp,1–0,Valenciennes,,Stade Municipal du Roudourou,Ruddy Buquet,Match Report,
35,Sat,4/26/14,,Nice,1–0,Reims,,,Wilfried Bien,Match Report,
35,Sat,4/26/14,,Rennes,1–1,Lorient,,ROAZHON PARK,Bartolomeu Varela,Match Report,
35,Sat,4/26/14,,Montpellier,2–1,Toulouse,,Stade de la Mosson et du Mondial 98,Tony Chapron,Match Report,
35,Sat,4/26/14,,Ajaccio,1–4,Monaco,,Stade François Coty,Saïd Ennjimi,Match Report,
35,Sun,4/27/14,,Lyon,4–1,Bastia,,Stade Municipal de Gerland,Benoît Millot,Match Report,
35,Sun,4/27/14,,Lille,2–1,Bordeaux,,Stade Pierre Mauroy,Clément Turpin,Match Report,
35,Sun,4/27/14,,Sochaux,1–1,Paris S-G,,Stade Bonal,Sébastien Desiage,Match Report,
,,,,,,,,,,,
36,Fri,5/2/14,,Bastia,1–1,Lille,,Stade Armand Cesari,Laurent Duhamel,Match Report,
36,Sun,5/4/14,,Reims,1–0,Evian,,Stade Auguste Delaune,Saïd Ennjimi,Match Report,
36,Sun,5/4/14,,Sochaux,2–0,Nice,,Stade Bonal,Fredy Fautrel,Match Report,
36,Sun,5/4/14,,Valenciennes,0–1,Bordeaux,,Stade du Hainaut,Stéphane Jochem,Match Report,
36,Sun,5/4/14,,Marseille,4–2,Lyon,,Stade Vélodrome,Lionel Jaffredo,Match Report,
36,Sun,5/4/14,,Lorient,1–0,Ajaccio,,Stade Yves Allainmat,Alexandre Castro,Match Report,
36,Sun,5/4/14,,Toulouse,1–1,Nantes,,Stadium,Mikael Lesage,Match Report,
36,Sun,5/4/14,,Saint-Étienne,2–0,Montpellier,,Stade Geoffroy,Amaury Delerue,Match Report,
36,Wed,5/7/14,,Paris S-G,1–2,Rennes,,Parc des Princes,Antony Gautier,Match Report,
36,Wed,5/7/14,,Monaco,1–1,Guingamp,,Stade Louis II,Stéphane Lannoy,Match Report,
,,,,,,,,,,,
37,Sat,5/10/14,,Ajaccio,2–1,Reims,,Stade François Coty,Philippe Kalt,Match Report,
37,Sat,5/10/14,,Guingamp,2–0,Toulouse,,Stade Municipal du Roudourou,Clément Turpin,Match Report,
37,Sat,5/10/14,,Rennes,1–2,Sochaux,,ROAZHON PARK,Nicolas Rainville,Match Report,
37,Sat,5/10/14,,Nantes,1–3,Saint-Étienne,,Stade de la Beaujoire,Olivier Thual,Match Report,
37,Sat,5/10/14,,Montpellier,0–2,Bastia,,Stade de la Mosson et du Mondial 98,Sébastien Desiage,Match Report,
37,Sat,5/10/14,,Lyon,0–1,Lorient,,Stade Municipal de Gerland,Antony Gautier,Match Report,
37,Sat,5/10/14,,Lille,1–3,Paris S-G,,Stade Pierre Mauroy,Ruddy Buquet,Match Report,
37,Sat,5/10/14,,Valenciennes,1–2,Monaco,,Stade du Hainaut,Bartolomeu Varela,Match Report,
37,Sat,5/10/14,,Evian,2–0,Nice,,Parc des Sports d’Annecy,Benoît Bastien,Match Report,
37,Sat,5/10/14,,Bordeaux,1–1,Marseille,,Stade Chaban,Benoît Millot,Match Report,
,,,,,,,,,,,
38,Sat,5/17/14,,Reims,1–3,Rennes,,Stade Auguste Delaune,Stéphane Jochem,Match Report,
38,Sat,5/17/14,,Monaco,1–1,Bordeaux,,Stade Louis II,Tony Chapron,Match Report,
38,Sat,5/17/14,,Lorient,1–4,Lille,,Stade Yves Allainmat,Nicolas Rainville,Match Report,
38,Sat,5/17/14,,Nice,0–1,Lyon,,,Saïd Ennjimi,Match Report,
38,Sat,5/17/14,,Marseille,1–0,Guingamp,,Stade Vélodrome,Amaury Delerue,Match Report,
38,Sat,5/17/14,,Sochaux,0–3,Evian,,Stade Bonal,Clément Turpin,Match Report,
38,Sat,5/17/14,,Bastia,0–0,Nantes,,Stade Armand Cesari,Wilfried Bien,Match Report,
38,Sat,5/17/14,,Paris S-G,4–0,Montpellier,,Parc des Princes,Laurent Duhamel,Match Report,
38,Sat,5/17/14,,Toulouse,3–1,Valenciennes,,Stadium,Alexandre Castro,Match Report,
38,Sat,5/17/14,,Saint-Étienne,3–1,Ajaccio,,Stade Geoffroy,Stéphane Lannoy,Match Report,
Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
1,Fri,8/8/14,20:30 (13:30),Reims,2–2,Paris S-G,"18,540",Stade Auguste-Delaune II,Stéphane Lannoy,Match Report,
1,Sat,8/9/14,21:00 (14:00),Lille,0–0,Metz,"34,327",Stade Pierre-Mauroy,Frédy Fautrel,Match Report,
1,Sat,8/9/14,21:00 (14:00),Guingamp,0–2,Saint-Étienne,"16,852",Stade du Roudourou,Mikael Lesage,Match Report,
1,Sat,8/9/14,21:00 (14:00),Nice,3–2,Toulouse,"19,474",Stade de Nice,Franck Schneider,Match Report,
1,Sat,8/9/14,21:00 (14:00),Nantes,1–0,Lens,"27,964",Stade de la Beaujoire - Louis Fonteneau,Sébastien Desiage,Match Report,
1,Sat,8/9/14,21:00 (14:00),Bastia,3–3,Marseille,"15,534",Stade Armand Césari,Lionel Jaffredo,Match Report,
1,Sat,8/9/14,21:00 (14:00),Montpellier,0–1,Bordeaux,"15,190",Stade de la Mosson,Wilfried Bien,Match Report,
1,Sat,8/9/14,21:00 (14:00),Evian,0–3,Caen,"9,915",Parc des Sports,Saïd Ennjimi,Match Report,
1,Sun,8/10/14,17:00 (10:00),Lyon,2–0,Rennes,"27,811",Matmut Stadium de Gerland,Benoît Millot,Match Report,
1,Sun,8/10/14,21:00 (14:00),Monaco,1–2,Lorient,"13,960",Stade Louis II.,Ruddy Buquet,Match Report,
,,,,,,,,,,,
2,Fri,8/15/14,20:30 (13:30),Caen,0–1,Lille,"14,353",Stade Michel d'Ornano,Sébastien Desiage,Match Report,
2,Sat,8/16/14,17:00 (10:00),Paris S-G,2–0,Bastia,"45,258",Parc des Princes,Amaury Delerue,Match Report,
2,Sat,8/16/14,20:00 (13:00),Lens,0–1,Guingamp,"9,512",Stade de la Licorne,Sébastien Moreira,Match Report,
2,Sat,8/16/14,20:00 (13:00),Rennes,6–2,Evian,"17,591",Roazhon Park,Olivier Thual,Match Report,
2,Sat,8/16/14,20:00 (13:00),Metz,1–1,Nantes,"20,335",Stade Saint-Symphorien,Alexandre Castro,Match Report,
2,Sat,8/16/14,20:00 (13:00),Lorient,0–0,Nice,"13,735",Stade Yves Allainmat - Le Moustoir,Saïd Ennjimi,Match Report,
2,Sat,8/16/14,20:00 (13:00),Toulouse,2–1,Lyon,"13,275",Stadium Municipal,Bartolomeu Varela,Match Report,
2,Sun,8/17/14,17:00 (10:00),Marseille,0–2,Montpellier,"52,902",Orange Vélodrome,Clément Turpin,Match Report,
2,Sun,8/17/14,17:00 (10:00),Saint-Étienne,3–1,Reims,"33,810",Stade Geoffroy-Guichard,Antony Gautier,Match Report,
2,Sun,8/17/14,21:00 (14:00),Bordeaux,4–1,Monaco,"28,285",Stade Jacques Chaban-Delmas,Tony Chapron,Match Report,
,,,,,,,,,,,
3,Fri,8/22/14,20:30 (13:30),Evian,0–0,Paris S-G,"14,600",Parc des Sports,Benoît Bastien,Match Report,
3,Sat,8/23/14,17:00 (10:00),Guingamp,0–1,Marseille,"16,901",Stade du Roudourou,Benoît Millot,Match Report,
3,Sat,8/23/14,20:00 (13:00),Montpellier,2–0,Metz,"12,337",Stade de la Mosson,Antony Gautier,Match Report,
3,Sat,8/23/14,20:00 (13:00),Reims,0–2,Caen,"12,015",Stade Auguste-Delaune II,Wilfried Bien,Match Report,
3,Sat,8/23/14,20:00 (13:00),Nice,1–3,Bordeaux,"22,712",Stade de Nice,Stéphane Lannoy,Match Report,
3,Sat,8/23/14,20:00 (13:00),Lille,2–0,Lorient,"34,860",Stade Pierre-Mauroy,Tony Chapron,Match Report,
3,Sat,8/23/14,20:00 (13:00),Bastia,1–0,Toulouse,"13,797",Stade Armand Césari,Sébastien Moreira,Match Report,
3,Sun,8/24/14,14:00 (07:00),Lyon,0–1,Lens,"24,636",Matmut Stadium de Gerland,Lionel Jaffredo,Match Report,
3,Sun,8/24/14,17:00 (10:00),Saint-Étienne,0–0,Rennes,"30,967",Stade Geoffroy-Guichard,Ruddy Buquet,Match Report,
3,Sun,8/24/14,21:00 (14:00),Nantes,0–1,Monaco,"27,042",Stade de la Beaujoire - Louis Fonteneau,Amaury Delerue,Match Report,
,,,,,,,,,,,
4,Fri,8/29/14,20:30 (13:30),Marseille,4–0,Nice,"41,413",Orange Vélodrome,Bartolomeu Varela,Match Report,
4,Sat,8/30/14,17:00 (10:00),Monaco,1–1,Lille,"9,495",Stade Louis II.,Saïd Ennjimi,Match Report,
4,Sat,8/30/14,20:00 (13:00),Nantes,1–0,Montpellier,"21,559",Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,Match Report,
4,Sat,8/30/14,20:00 (13:00),Toulouse,1–0,Evian,"10,206",Stadium Municipal,Benoît Millot,Match Report,
4,Sat,8/30/14,20:00 (13:00),Caen,0–1,Rennes,"12,767",Stade Michel d'Ornano,Alexandre Castro,Match Report,
4,Sat,8/30/14,20:00 (13:00),Lens,4–2,Reims,"9,846",Stade de la Licorne,Benoît Bastien,Match Report,
4,Sat,8/30/14,20:00 (13:00),Lorient,4–0,Guingamp,"13,025",Stade Yves Allainmat - Le Moustoir,Sébastien Desiage,Match Report,
4,Sun,8/31/14,14:00 (07:00),Bordeaux,1–1,Bastia,"21,917",Stade Jacques Chaban-Delmas,Frédy Fautrel,Match Report,
4,Sun,8/31/14,17:00 (10:00),Metz,2–1,Lyon,"20,173",Stade Saint-Symphorien,Ruddy Buquet,Match Report,
4,Sun,8/31/14,21:00 (14:00),Paris S-G,5–0,Saint-Étienne,"46,088",Parc des Princes,Clément Turpin,Match Report,
,,,,,,,,,,,
5,Fri,9/12/14,20:30 (13:30),Lyon,2–1,Monaco,"34,099",Matmut Stadium de Gerland,Benoît Bastien,Match Report,
5,Sat,9/13/14,17:00 (10:00),Rennes,1–1,Paris S-G,"27,194",Roazhon Park,Antony Gautier,Match Report,
5,Sat,9/13/14,20:00 (13:00),Reims,2–0,Toulouse,"11,019",Stade Auguste-Delaune II,Alexandre Castro,Match Report,
5,Sat,9/13/14,20:00 (13:00),Nice,1–0,Metz,"18,019",Stade de Nice,Tony Chapron,Match Report,
5,Sat,9/13/14,20:00 (13:00),Saint-Étienne,1–0,Caen,"26,293",Stade Geoffroy-Guichard,Sébastien Moreira,Match Report,
5,Sat,9/13/14,20:00 (13:00),Montpellier,1–0,Lorient,"12,106",Stade de la Mosson,Frédy Fautrel,Match Report,
5,Sat,9/13/14,20:00 (13:00),Bastia,1–1,Lens,"12,479",Stade Armand Césari,Wilfried Bien,Match Report,
5,Sun,9/14/14,14:00 (07:00),Lille,2–0,Nantes,"32,560",Stade Pierre-Mauroy,Lionel Jaffredo,Match Report,
5,Sun,9/14/14,17:00 (10:00),Guingamp,2–1,Bordeaux,"12,912",Stade du Roudourou,Olivier Thual,Match Report,
5,Sun,9/14/14,21:00 (14:00),Evian,1–3,Marseille,"12,967",Parc des Sports,Amaury Delerue,Match Report,
,,,,,,,,,,,
6,Fri,9/19/14,20:30 (13:30),Bordeaux,2–1,Evian,"15,103",Stade Jacques Chaban-Delmas,Bartolomeu Varela,Match Report,
6,Sat,9/20/14,17:00 (10:00),Marseille,3–0,Rennes,"46,153",Orange Vélodrome,Stéphane Lannoy,Match Report,
6,Sat,9/20/14,20:00 (13:00),Toulouse,3–3,Caen,"13,057",Stadium Municipal,Benoît Bastien,Match Report,
6,Sat,9/20/14,20:00 (13:00),Metz,3–1,Bastia,"18,605",Stade Saint-Symphorien,Sébastien Desiage,Match Report,
6,Sat,9/20/14,20:00 (13:00),Lorient,0–1,Reims,"12,004",Stade Yves Allainmat - Le Moustoir,Benoît Millot,Match Report,
6,Sat,9/20/14,20:00 (13:00),Nantes,2–1,Nice,"23,240",Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,Match Report,
6,Sun,9/21/14,14:00 (07:00),Lille,0–0,Montpellier,"31,742",Stade Pierre-Mauroy,Olivier Thual,Match Report,
6,Sun,9/21/14,17:00 (10:00),Monaco,1–0,Guingamp,"6,362",Stade Louis II.,Mikael Lesage,Match Report,
6,Sun,9/21/14,17:00 (10:00),Lens,0–1,Saint-Étienne,"11,072",Stade de la Licorne,Saïd Ennjimi,Match Report,
6,Sun,9/21/14,21:00 (14:00),Paris S-G,1–1,Lyon,"45,428",Parc des Princes,Ruddy Buquet,Match Report,
,,,,,,,,,,,
7,Tue,9/23/14,19:00 (12:00),Reims,0–5,Marseille,"17,705",Stade Auguste-Delaune II,Antony Gautier,Match Report,
7,Tue,9/23/14,21:00 (14:00),Rennes,0–3,Toulouse,"17,182",Roazhon Park,Frédy Fautrel,Match Report,
7,Wed,9/24/14,19:00 (12:00),Evian,2–1,Lens,"9,864",Parc des Sports,Franck Schneider,Match Report,
7,Wed,9/24/14,19:00 (12:00),Bastia,0–0,Nantes,"11,380",Stade Armand Césari,Tony Chapron,Match Report,
7,Wed,9/24/14,19:00 (12:00),Montpellier,0–1,Monaco,"11,570",Stade de la Mosson,Alexandre Castro,Match Report,
7,Wed,9/24/14,19:00 (12:00),Guingamp,0–1,Metz,"12,712",Stade du Roudourou,Stéphane Lannoy,Match Report,
7,Wed,9/24/14,19:00 (12:00),Nice,1–0,Lille,"16,541",Stade de Nice,Amaury Delerue,Match Report,
7,Wed,9/24/14,19:00 (12:00),Lyon,4–0,Lorient,"32,523",Matmut Stadium de Gerland,Sébastien Moreira,Match Report,
7,Wed,9/24/14,21:00 (14:00),Caen,0–2,Paris S-G,"19,988",Stade Michel d'Ornano,Wilfried Bien,Match Report,
7,Thu,9/25/14,21:00 (14:00),Saint-Étienne,1–1,Bordeaux,"25,510",Stade Geoffroy-Guichard,Lionel Jaffredo,Match Report,
,,,,,,,,,,,
8,Sat,9/27/14,14:00 (07:00),Monaco,0–1,Nice,"8,941",Stade Louis II.,Ruddy Buquet,Match Report,
8,Sat,9/27/14,17:00 (10:00),Toulouse,1–1,Paris S-G,"20,761",Stadium Municipal,Tony Chapron,Match Report,
8,Sat,9/27/14,20:00 (13:00),Metz,3–0,Reims,"18,273",Stade Saint-Symphorien,Olivier Thual,Match Report,
8,Sat,9/27/14,20:00 (13:00),Lorient,0–2,Evian,"10,391",Stade Yves Allainmat - Le Moustoir,Mikael Lesage,Match Report,
8,Sat,9/27/14,20:00 (13:00),Lille,1–0,Bastia,"33,558",Stade Pierre-Mauroy,Bartolomeu Varela,Match Report,
8,Sat,9/27/14,20:00 (13:00),Montpellier,2–1,Guingamp,"10,282",Stade de la Mosson,Philippe Kalt,Match Report,
8,Sun,9/28/14,14:00 (07:00),Bordeaux,2–1,Rennes,"18,668",Stade Jacques Chaban-Delmas,Benoît Bastien,Match Report,
8,Sun,9/28/14,17:00 (10:00),Lens,0–0,Caen,"8,525",Stade de la Licorne,Clément Turpin,Match Report,
8,Sun,9/28/14,17:00 (10:00),Nantes,1–1,Lyon,"26,077",Stade de la Beaujoire - Louis Fonteneau,Nicolas Rainville,Match Report,
8,Sun,9/28/14,21:00 (14:00),Marseille,2–1,Saint-Étienne,"55,367",Orange Vélodrome,Frédy Fautrel,Match Report,
,,,,,,,,,,,
9,Fri,10/3/14,20:30 (13:30),Reims,1–0,Bordeaux,"14,546",Stade Auguste-Delaune II,Franck Schneider,Match Report,
9,Sat,10/4/14,17:00 (10:00),Caen,1–2,Marseille,"20,501",Stade Michel d'Ornano,Benoît Millot,Match Report,
9,Sat,10/4/14,20:00 (13:00),Nice,1–1,Montpellier,"19,634",Stade de Nice,Wilfried Bien,Match Report,
9,Sat,10/4/14,20:00 (13:00),Rennes,2–0,Lens,"18,910",Roazhon Park,Sébastien Desiage,Match Report,
9,Sat,10/4/14,20:00 (13:00),Bastia,0–2,Lorient,"11,530",Stade Armand Césari,Stéphane Lannoy,Match Report,
9,Sat,10/4/14,20:00 (13:00),Evian,3–0,Metz,"10,942",Parc des Sports,Lionel Jaffredo,Match Report,
9,Sun,10/5/14,14:00 (07:00),Saint-Étienne,0–1,Toulouse,"27,581",Stade Geoffroy-Guichard,Amaury Delerue,Match Report,
9,Sun,10/5/14,17:00 (10:00),Guingamp,0–1,Nantes,"14,744",Stade du Roudourou,Saïd Ennjimi,Match Report,
9,Sun,10/5/14,17:00 (10:00),Lyon,3–0,Lille,"34,349",Matmut Stadium de Gerland,Clément Turpin,Match Report,
9,Sun,10/5/14,21:00 (14:00),Paris S-G,1–1,Monaco,"45,308",Parc des Princes,Benoît Bastien,Match Report,
,,,,,,,,,,,
10,Fri,10/17/14,20:30 (13:30),Lens,1–3,Paris S-G,"70,785",Stade de France,Nicolas Rainville,Match Report,
10,Sat,10/18/14,17:00 (10:00),Lorient,0–1,Saint-Étienne,"14,069",Stade Yves Allainmat - Le Moustoir,Ruddy Buquet,Match Report,
10,Sat,10/18/14,20:00 (13:00),Monaco,2–0,Evian,"5,576",Stade Louis II.,Olivier Thual,Match Report,
10,Sat,10/18/14,20:00 (13:00),Lille,1–2,Guingamp,"33,926",Stade Pierre-Mauroy,Frédy Fautrel,Match Report,
10,Sat,10/18/14,20:00 (13:00),Nantes,1–1,Reims,"22,908",Stade de la Beaujoire - Louis Fonteneau,Sébastien Moreira,Match Report,
10,Sat,10/18/14,20:00 (13:00),Nice,0–1,Bastia,"18,919",Stade de Nice,Saïd Ennjimi,Match Report,
10,Sat,10/18/14,20:00 (13:00),Metz,0–0,Rennes,"18,074",Stade Saint-Symphorien,Mikael Lesage,Match Report,
10,Sun,10/19/14,14:00 (07:00),Marseille,2–0,Toulouse,"61,846",Orange Vélodrome,Amaury Delerue,Match Report,
10,Sun,10/19/14,17:00 (10:00),Bordeaux,1–1,Caen,"19,798",Stade Jacques Chaban-Delmas,Alexandre Castro,Match Report,
10,Sun,10/19/14,21:00 (14:00),Lyon,5–1,Montpellier,"35,688",Stade de la Mosson,Bartolomeu Varela,Match Report,
,,,,,,,,,,,
11,Fri,10/24/14,20:30 (13:30),Toulouse,0–2,Lens,"12,105",Stadium Municipal,Wilfried Bien,Match Report,
11,Sat,10/25/14,17:00 (10:00),Paris S-G,3–0,Bordeaux,"46,077",Parc des Princes,Tony Chapron,Match Report,
11,Sat,10/25/14,20:00 (13:00),Bastia,1–3,Monaco,"13,106",Stade Armand Césari,Antony Gautier,Match Report,
11,Sat,10/25/14,20:00 (13:00),Caen,2–1,Lorient,"15,963",Stade Michel d'Ornano,Franck Schneider,Match Report,
11,Sat,10/25/14,20:00 (13:00),Evian,0–2,Nantes,"10,063",Parc des Sports,Stéphane Lannoy,Match Report,
11,Sat,10/25/14,20:00 (13:00),Reims,1–0,Montpellier,"11,331",Stade Auguste-Delaune II,Benoît Millot,Match Report,
11,Sun,10/26/14,14:00 (08:00),Rennes,2–0,Lille,"17,392",Roazhon Park,Philippe Kalt,Match Report,
11,Sun,10/26/14,17:00 (11:00),Saint-Étienne,1–0,Metz,"33,991",Stade Geoffroy-Guichard,Antony Gautier,Match Report,
11,Sun,10/26/14,17:00 (11:00),Guingamp,2–7,Nice,"14,644",Stade du Roudourou,Clément Turpin,Match Report,
11,Sun,10/26/14,21:00 (15:00),Lyon,1–0,Marseille,"38,712",Matmut Stadium de Gerland,Lionel Jaffredo,Match Report,
,,,,,,,,,,,
12,Fri,10/31/14,20:30 (14:30),Monaco,1–1,Reims,"5,488",Stade Louis II.,Sébastien Desiage,Match Report,
12,Sat,11/1/14,17:00 (11:00),Lorient,1–2,Paris S-G,"15,652",Stade Yves Allainmat - Le Moustoir,Olivier Thual,Match Report,
12,Sat,11/1/14,20:00 (14:00),Guingamp,1–0,Bastia,"14,293",Stade du Roudourou,Ruddy Buquet,Match Report,
12,Sat,11/1/14,20:00 (14:00),Montpellier,2–0,Evian,"8,440",Altrad Stadium,Mikael Lesage,Match Report,
12,Sat,11/1/14,20:00 (14:00),Metz,3–2,Caen,"17,864",Stade Saint-Symphorien,Nicolas Rainville,Match Report,
12,Sat,11/1/14,20:00 (14:00),Lille,1–1,Saint-Étienne,"36,170",Stade Pierre-Mauroy,Benoît Bastien,Match Report,
12,Sat,11/1/14,20:00 (14:00),Nice,1–3,Lyon,"15,677",Stade de Nice,Amaury Delerue,Match Report,
12,Sun,11/2/14,14:00 (07:00),Nantes,1–1,Rennes,"31,893",Stade de la Beaujoire - Louis Fonteneau,Frédy Fautrel,Match Report,
12,Sun,11/2/14,17:00 (10:00),Bordeaux,2–1,Toulouse,"16,618",Stade Jacques Chaban-Delmas,Saïd Ennjimi,Match Report,
12,Sun,11/2/14,21:00 (14:00),Marseille,2–1,Lens,"52,803",Orange Vélodrome,Bartolomeu Varela,Match Report,
,,,,,,,,,,,
13,Fri,11/7/14,20:30 (13:30),Rennes,1–0,Lorient,"18,390",Roazhon Park,Wilfried Bien,Match Report,
13,Sat,11/8/14,17:00 (10:00),Lens,1–2,Bordeaux,"11,037",Stade de la Licorne,Mikael Lesage,Match Report,
13,Sat,11/8/14,20:00 (13:00),Toulouse,3–0,Metz,"16,412",Stadium Municipal,Franck Schneider,Match Report,
13,Sat,11/8/14,20:00 (13:00),Bastia,2–0,Montpellier,"11,556",Stade Armand Césari,Lionel Jaffredo,Match Report,
13,Sat,11/8/14,20:00 (13:00),Caen,1–2,Nantes,"17,900",Stade Michel d'Ornano,Tony Chapron,Match Report,
13,Sat,11/8/14,20:00 (13:00),Evian,1–0,Nice,"7,738",Parc des Sports,Nicolas Rainville,Match Report,
13,Sun,11/9/14,14:00 (07:00),Lyon,3–1,Guingamp,"36,461",Matmut Stadium de Gerland,Benoît Millot,Match Report,
13,Sun,11/9/14,17:00 (10:00),Saint-Étienne,1–1,Monaco,"29,403",Stade Geoffroy-Guichard,Stéphane Lannoy,Match Report,
13,Sun,11/9/14,17:00 (10:00),Reims,2–0,Lille,"13,004",Stade Auguste-Delaune II,Wilfried Bien,Match Report,
13,Sun,11/9/14,21:00 (14:00),Paris S-G,2–0,Marseille,"45,961",Parc des Princes,Clément Turpin,Match Report,
,,,,,,,,,,,
14,Fri,11/21/14,20:30 (13:30),Metz,2–3,Paris S-G,"36,013",Stade Saint-Symphorien,Frédy Fautrel,Match Report,
14,Sat,11/22/14,17:00 (10:00),Bastia,0–0,Lyon,"12,349",Stade Armand Césari,Benoît Bastien,Match Report,
14,Sat,11/22/14,20:00 (13:00),Guingamp,0–1,Rennes,"16,501",Stade du Roudourou,Bartolomeu Varela,Match Report,
14,Sat,11/22/14,20:00 (13:00),Lorient,1–0,Lens,"13,204",Stade Yves Allainmat - Le Moustoir,Amaury Delerue,Match Report,
14,Sat,11/22/14,20:00 (13:00),Monaco,2–2,Caen,"7,508",Stade Louis II.,Sébastien Moreira,Match Report,
14,Sat,11/22/14,20:00 (13:00),Nice,0–0,Reims,"15,207",Stade de Nice,Philippe Kalt,Match Report,
14,Sun,11/23/14,14:00 (07:00),Nantes,0–0,Saint-Étienne,"32,324",Stade de la Beaujoire - Louis Fonteneau,Saïd Ennjimi,Match Report,
14,Sun,11/23/14,17:00 (10:00),Montpellier,2–0,Toulouse,"9,270",Altrad Stadium,Sébastien Desiage,Match Report,
14,Sun,11/23/14,21:00 (14:00),Marseille,3–1,Bordeaux,"54,323",Orange Vélodrome,Antony Gautier,Match Report,
,,,,,,,,,,,
15,Fri,11/28/14,20:30 (13:30),Marseille,2–0,Nantes,"54,103",Orange Vélodrome,Ruddy Buquet,Match Report,
15,Sat,11/29/14,17:00 (10:00),Paris S-G,1–0,Nice,"45,542",Parc des Princes,Sébastien Desiage,Match Report,
15,Sat,11/29/14,20:00 (13:00),Reims,2–1,Bastia,"13,304",Stade Auguste-Delaune II,Mikael Lesage,Match Report,
15,Sat,11/29/14,20:00 (13:00),Caen,1–1,Montpellier,"14,976",Stade Michel d'Ornano,Wilfried Bien,Match Report,
15,Sat,11/29/14,20:00 (13:00),Lens,2–0,Metz,"8,922",Stade de la Licorne,Philippe Kalt,Match Report,
15,Sat,11/29/14,20:00 (13:00),Toulouse,2–3,Lorient,"20,550",Stadium Municipal,Alexandre Castro,Match Report,
15,Sat,11/29/14,20:00 (13:00),Rennes,2–0,Monaco,"17,213",Roazhon Park,Benoît Bastien,Match Report,
15,Sun,11/30/14,14:00 (07:00),Bordeaux,1–0,Lille,"19,361",Stade Jacques Chaban-Delmas,Nicolas Rainville,Match Report,
