Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
31,Sat,4/23/11,,St. Pauli,1–3,Werder Bremen,,,Michael Weiner,Match Report,
31,Sun,4/24/11,,Nürnberg,0–0,Mainz 05,,,Manuel Gräfe,Match Report,
31,Sun,4/24/11,,Wolfsburg,4–1,Köln,,,Günter Perl,Match Report,
,,,,,,,,,,,
32,Fri,4/29/11,,Kaiserslautern,2–0,St. Pauli,,,Günter Perl,Match Report,
32,Fri,4/29/11,,Werder Bremen,0–1,Wolfsburg,,,Manuel Gräfe,Match Report,
32,Sat,4/30/11,,Hamburger SV,0–2,Freiburg,,,Guido Winkmann,Match Report,
32,Sat,4/30/11,,Hoffenheim,1–2,Stuttgart,,,Felix Brych,Match Report,
32,Sat,4/30/11,,Hannover 96,0–1,M'Gladbach,,,Marco Fritz,Match Report,
32,Sat,4/30/11,,Mainz 05,3–0,Eint Frankfurt,,,Wolfgang Stark,Match Report,
32,Sat,4/30/11,,Köln,2–0,Leverkusen,,,Deniz Aytekin,Match Report,
32,Sat,4/30/11,,Bayern Munich,4–1,Schalke 04,,,Peter Gagelmann,Match Report,
32,Sat,4/30/11,,Dortmund,2–0,Nürnberg,,,Markus Schmidt,Match Report,
,,,,,,,,,,,
33,Sat,5/7/11,,Eint Frankfurt,0–2,Köln,,,Felix Brych,Match Report,
33,Sat,5/7/11,,Leverkusen,1–1,Hamburger SV,,,Tobias Welz,Match Report,
33,Sat,5/7/11,,Wolfsburg,1–2,Kaiserslautern,,,Knut Kircher,Match Report,
33,Sat,5/7/11,,Stuttgart,2–1,Hannover 96,,,Felix Zwayer,Match Report,
33,Sat,5/7/11,,Nürnberg,1–2,Hoffenheim,,,Peter Gagelmann,Match Report,
33,Sat,5/7/11,,Schalke 04,1–3,Mainz 05,,,Babak Rafati,Match Report,
33,Sat,5/7/11,,St. Pauli,1–8,Bayern Munich,,,Thorsten Kinhöfer,Match Report,
33,Sat,5/7/11,,Werder Bremen,2–0,Dortmund,,,Günter Perl,Match Report,
33,Sat,5/7/11,,M'Gladbach,2–0,Freiburg,,,Michael Weiner,Match Report,
,,,,,,,,,,,
34,Sat,5/14/11,,Köln,2–1,Schalke 04,,,Markus Schmidt,Match Report,
34,Sat,5/14/11,,Hoffenheim,1–3,Wolfsburg,,,Thorsten Kinhöfer,Match Report,
34,Sat,5/14/11,,Hannover 96,3–1,Nürnberg,,,Knut Kircher,Match Report,
34,Sat,5/14/11,,Hamburger SV,1–1,M'Gladbach,,,Manuel Gräfe,Match Report,
34,Sat,5/14/11,,Freiburg,0–1,Leverkusen,,,Felix Zwayer,Match Report,
34,Sat,5/14/11,,Dortmund,3–1,Eint Frankfurt,,,Peter Gagelmann,Match Report,
34,Sat,5/14/11,,Kaiserslautern,3–2,Werder Bremen,,,Robert Hartmann,Match Report,
34,Sat,5/14/11,,Bayern Munich,2–1,Stuttgart,,,Florian Meyer,Match Report,
34,Sat,5/14/11,,Mainz 05,2–1,St. Pauli,,,Guido Winkmann,Match Report,
Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
1,Fri,8/5/11,,Dortmund,3–1,Hamburger SV,,,Felix Brych,Match Report,
1,Sat,8/6/11,,Werder Bremen,2–0,Kaiserslautern,,,Günter Perl,Match Report,
1,Sat,8/6/11,,Augsburg,2–2,Freiburg,,,Jochen Drees,Match Report,
1,Sat,8/6/11,,Hannover 96,2–1,Hoffenheim,,,Thorsten Kinhöfer,Match Report,
1,Sat,8/6/11,,Stuttgart,3–0,Schalke 04,,,Wolfgang Stark,Match Report,
1,Sat,8/6/11,,Köln,0–3,Wolfsburg,,,Manuel Gräfe,Match Report,
1,Sat,8/6/11,,Hertha BSC,0–1,Nürnberg,,,Peter Gagelmann,Match Report,
1,Sun,8/7/11,,Bayern Munich,0–1,M'Gladbach,,,Babak Rafati,Match Report,
1,Sun,8/7/11,,Mainz 05,2–0,Leverkusen,,,Michael Weiner,Match Report,
,,,,,,,,,,,
2,Sat,8/13/11,,Freiburg,1–2,Mainz 05,,,Thorsten Kinhöfer,Match Report,
2,Sat,8/13/11,,Schalke 04,5–1,Köln,,,Guido Winkmann,Match Report,
2,Sat,8/13/11,,Hamburger SV,2–2,Hertha BSC,,,Wolfgang Stark,Match Report,
2,Sat,8/13/11,,Nürnberg,1–2,Hannover 96,,,Marco Fritz,Match Report,
2,Sat,8/13/11,,Wolfsburg,0–1,Bayern Munich,,,Knut Kircher,Match Report,
2,Sat,8/13/11,,Hoffenheim,1–0,Dortmund,,,Deniz Aytekin,Match Report,
2,Sat,8/13/11,,M'Gladbach,1–1,Stuttgart,,,Manuel Gräfe,Match Report,
2,Sun,8/14/11,,Kaiserslautern,1–1,Augsburg,,,Tobias Welz,Match Report,
2,Sun,8/14/11,,Leverkusen,1–0,Werder Bremen,,,Felix Brych,Match Report,
,,,,,,,,,,,
3,Fri,8/19/11,,M'Gladbach,4–1,Wolfsburg,,,Markus Schmidt,Match Report,
3,Sat,8/20/11,,Werder Bremen,5–3,Freiburg,,,Peter Sippel,Match Report,
3,Sat,8/20/11,,Dortmund,2–0,Nürnberg,,,Felix Zwayer,Match Report,
3,Sat,8/20/11,,Köln,1–1,Kaiserslautern,,,Knut Kircher,Match Report,
3,Sat,8/20/11,,Stuttgart,0–1,Leverkusen,,,Peter Gagelmann,Match Report,
3,Sat,8/20/11,,Augsburg,0–2,Hoffenheim,,,Markus Wingenbach,Match Report,
3,Sat,8/20/11,,Bayern Munich,5–0,Hamburger SV,,,Michael Weiner,Match Report,
3,Sun,8/21/11,,Hannover 96,1–1,Hertha BSC,,,Robert Hartmann,Match Report,
3,Sun,8/21/11,,Mainz 05,2–4,Schalke 04,,,Günter Perl,Match Report,
,,,,,,,,,,,
4,Fri,8/26/11,,Hertha BSC,1–0,Stuttgart,,,Jochen Drees,Match Report,
4,Sat,8/27/11,,Freiburg,3–0,Wolfsburg,,,Christian Dingert,Match Report,
4,Sat,8/27/11,,Leverkusen,0–0,Dortmund,,,Wolfgang Stark,Match Report,
4,Sat,8/27/11,,Nürnberg,1–0,Augsburg,,,Thorsten Kinhöfer,Match Report,
4,Sat,8/27/11,,Hoffenheim,1–2,Werder Bremen,,,Babak Rafati,Match Report,
4,Sat,8/27/11,,Kaiserslautern,0–3,Bayern Munich,,,Peter Gagelmann,Match Report,
4,Sat,8/27/11,,Hamburger SV,3–4,Köln,,,Florian Meyer,Match Report,
4,Sun,8/28/11,,Hannover 96,1–1,Mainz 05,,,Deniz Aytekin,Match Report,
4,Sun,8/28/11,,Schalke 04,1–0,M'Gladbach,,,Felix Zwayer,Match Report,
,,,,,,,,,,,
5,Fri,9/9/11,,Augsburg,1–4,Leverkusen,,,Felix Zwayer,Match Report,
5,Sat,9/10/11,,Dortmund,1–2,Hertha BSC,,,Marco Fritz,Match Report,
5,Sat,9/10/11,,Werder Bremen,2–0,Hamburger SV,,,Manuel Gräfe,Match Report,
5,Sat,9/10/11,,Stuttgart,3–0,Hannover 96,,,Felix Brych,Match Report,
5,Sat,9/10/11,,Bayern Munich,7–0,Freiburg,,,Tobias Welz,Match Report,
5,Sat,9/10/11,,M'Gladbach,1–0,Kaiserslautern,,,Florian Meyer,Match Report,
5,Sat,9/10/11,,Mainz 05,0–4,Hoffenheim,,,Markus Wingenbach,Match Report,
5,Sun,9/11/11,,Köln,1–2,Nürnberg,,,Michael Weiner,Match Report,
5,Sun,9/11/11,,Wolfsburg,2–1,Schalke 04,,,Deniz Aytekin,Match Report,
,,,,,,,,,,,
6,Fri,9/16/11,,Freiburg,1–2,Stuttgart,,,Guido Winkmann,Match Report,
6,Sat,9/17/11,,Hertha BSC,2–2,Augsburg,,,Markus Schmidt,Match Report,
6,Sat,9/17/11,,Hamburger SV,0–1,M'Gladbach,,,Peter Sippel,Match Report,
6,Sat,9/17/11,,Leverkusen,1–4,Köln,,,Günter Perl,Match Report,
6,Sat,9/17/11,,Hoffenheim,3–1,Wolfsburg,,,Marco Fritz,Match Report,
6,Sat,9/17/11,,Kaiserslautern,3–1,Mainz 05,,,Wolfgang Stark,Match Report,
6,Sat,9/17/11,,Nürnberg,1–1,Werder Bremen,,,Jochen Drees,Match Report,
6,Sun,9/18/11,,Schalke 04,0–2,Bayern Munich,,,Florian Meyer,Match Report,
6,Sun,9/18/11,,Hannover 96,2–1,Dortmund,,,Peter Gagelmann,Match Report,
,,,,,,,,,,,
7,Fri,9/23/11,,Stuttgart,1–2,Hamburger SV,,,Felix Zwayer,Match Report,
7,Sat,9/24/11,,M'Gladbach,1–0,Nürnberg,,,Knut Kircher,Match Report,
7,Sat,9/24/11,,Mainz 05,1–2,Dortmund,,,Michael Weiner,Match Report,
7,Sat,9/24/11,,Wolfsburg,1–0,Kaiserslautern,,,Thorsten Kinhöfer,Match Report,
7,Sat,9/24/11,,Augsburg,0–0,Hannover 96,,,Christian Dingert,Match Report,
7,Sat,9/24/11,,Schalke 04,4–2,Freiburg,,,Markus Wingenbach,Match Report,
7,Sat,9/24/11,,Bayern Munich,3–0,Leverkusen,,,Manuel Gräfe,Match Report,
7,Sun,9/25/11,,Werder Bremen,2–1,Hertha BSC,,,Felix Brych,Match Report,
7,Sun,9/25/11,,Köln,2–0,Hoffenheim,,,Peter Sippel,Match Report,
,,,,,,,,,,,
8,Fri,9/30/11,,Kaiserslautern,0–2,Stuttgart,,,Günter Perl,Match Report,
8,Sat,10/1/11,,Dortmund,4–0,Augsburg,,,Babak Rafati,Match Report,
8,Sat,10/1/11,,Hoffenheim,0–0,Bayern Munich,,,Thorsten Kinhöfer,Match Report,
8,Sat,10/1/11,,Leverkusen,3–1,Wolfsburg,,,Felix Brych,Match Report,
8,Sat,10/1/11,,Nürnberg,3–3,Mainz 05,,,Peter Gagelmann,Match Report,
8,Sat,10/1/11,,Freiburg,1–0,M'Gladbach,,,Markus Schmidt,Match Report,
8,Sat,10/1/11,,Hertha BSC,3–0,Köln,,,Florian Meyer,Match Report,
8,Sun,10/2/11,,Hamburger SV,1–2,Schalke 04,,,Knut Kircher,Match Report,
8,Sun,10/2/11,,Hannover 96,3–2,Werder Bremen,,,Guido Winkmann,Match Report,
,,,,,,,,,,,
9,Fri,10/14/11,,Werder Bremen,0–2,Dortmund,,,Florian Meyer,Match Report,
9,Sat,10/15/11,,Bayern Munich,4–0,Hertha BSC,,,Michael Weiner,Match Report,
9,Sat,10/15/11,,Wolfsburg,2–1,Nürnberg,,,Tobias Welz,Match Report,
9,Sat,10/15/11,,Stuttgart,2–0,Hoffenheim,,,Babak Rafati,Match Report,
9,Sat,10/15/11,,Schalke 04,1–2,Kaiserslautern,,,Peter Sippel,Match Report,
9,Sat,10/15/11,,Mainz 05,0–1,Augsburg,,,Marco Fritz,Match Report,
9,Sat,10/15/11,,M'Gladbach,2–2,Leverkusen,,,Wolfgang Stark,Match Report,
9,Sun,10/16/11,,Freiburg,1–2,Hamburger SV,,,Deniz Aytekin,Match Report,
9,Sun,10/16/11,,Köln,2–0,Hannover 96,,,Jochen Drees,Match Report,
,,,,,,,,,,,
10,Fri,10/21/11,,Augsburg,1–1,Werder Bremen,,,Knut Kircher,Match Report,
10,Sat,10/22/11,,Hoffenheim,1–0,M'Gladbach,,,Christian Dingert,Match Report,
10,Sat,10/22/11,,Nürnberg,2–2,Stuttgart,,,Markus Wingenbach,Match Report,
10,Sat,10/22/11,,Kaiserslautern,1–0,Freiburg,,,Robert Hartmann,Match Report,
10,Sat,10/22/11,,Dortmund,5–0,Köln,,,Felix Brych,Match Report,
10,Sat,10/22/11,,Hertha BSC,0–0,Mainz 05,,,Wolfgang Stark,Match Report,
10,Sat,10/22/11,,Hamburger SV,1–1,Wolfsburg,,,Günter Perl,Match Report,
10,Sun,10/23/11,,Leverkusen,0–1,Schalke 04,,,Felix Zwayer,Match Report,
10,Sun,10/23/11,,Hannover 96,2–1,Bayern Munich,,,Manuel Gräfe,Match Report,
,,,,,,,,,,,
11,Fri,10/28/11,,Freiburg,0–1,Leverkusen,,,Marco Fritz,Match Report,
11,Sat,10/29/11,,Mainz 05,1–3,Werder Bremen,,,Deniz Aytekin,Match Report,
11,Sat,10/29/11,,M'Gladbach,2–1,Hannover 96,,,Thorsten Kinhöfer,Match Report,
11,Sat,10/29/11,,Bayern Munich,4–0,Nürnberg,,,Florian Meyer,Match Report,
11,Sat,10/29/11,,Wolfsburg,2–3,Hertha BSC,,,Robert Hartmann,Match Report,
11,Sat,10/29/11,,Stuttgart,1–1,Dortmund,,,Manuel Gräfe,Match Report,
11,Sat,10/29/11,,Schalke 04,3–1,Hoffenheim,,,Tobias Welz,Match Report,
11,Sun,10/30/11,,Köln,3–0,Augsburg,,,Peter Gagelmann,Match Report,
11,Sun,10/30/11,,Hamburger SV,1–1,Kaiserslautern,,,Markus Schmidt,Match Report,
,,,,,,,,,,,
12,Fri,11/4/11,,Mainz 05,3–1,Stuttgart,,,Guido Winkmann,Match Report,
12,Sat,11/5/11,,Nürnberg,1–2,Freiburg,,,Christian Dingert,Match Report,
12,Sat,11/5/11,,Werder Bremen,3–2,Köln,,,Michael Weiner,Match Report,
12,Sat,11/5/11,,Hertha BSC,1–2,M'Gladbach,,,Tobias Welz,Match Report,
12,Sat,11/5/11,,Leverkusen,2–2,Hamburger SV,,,Knut Kircher,Match Report,
12,Sat,11/5/11,,Hoffenheim,1–1,Kaiserslautern,,,Günter Perl,Match Report,
12,Sat,11/5/11,,Dortmund,5–1,Wolfsburg,,,Jochen Drees,Match Report,
12,Sun,11/6/11,,Hannover 96,2–2,Schalke 04,,,Wolfgang Stark,Match Report,
12,Sun,11/6/11,,Augsburg,1–2,Bayern Munich,,,Felix Zwayer,Match Report,
,,,,,,,,,,,
13,Fri,11/18/11,,Kaiserslautern,0–2,Leverkusen,,,Thorsten Kinhöfer,Match Report,
13,Sat,11/19/11,,Freiburg,2–2,Hertha BSC,,,Markus Wingenbach,Match Report,
13,Sat,11/19/11,,Schalke 04,4–0,Nürnberg,,,Knut Kircher,Match Report,
13,Sat,11/19/11,,Wolfsburg,4–1,Hannover 96,,,Deniz Aytekin,Match Report,
13,Sat,11/19/11,,Bayern Munich,0–1,Dortmund,,,Peter Gagelmann,Match Report,
13,Sat,11/19/11,,M'Gladbach,5–0,Werder Bremen,,,Felix Brych,Match Report,
13,Sun,11/20/11,,Hamburger SV,2–0,Hoffenheim,,,Marco Fritz,Match Report,
13,Sun,11/20/11,,Stuttgart,2–1,Augsburg,,,Christian Dingert,Match Report,
,,,,,,,,,,,
14,Fri,11/25/11,,Köln,0–3,M'Gladbach,,,Manuel Gräfe,Match Report,
14,Sat,11/26/11,,Nürnberg,1–0,Kaiserslautern,,,Tobias Welz,Match Report,
14,Sat,11/26/11,,Augsburg,2–0,Wolfsburg,,,Guido Winkmann,Match Report,
14,Sat,11/26/11,,Hertha BSC,3–3,Leverkusen,,,Robert Hartmann,Match Report,
14,Sat,11/26/11,,Hannover 96,1–1,Hamburger SV,,,Felix Zwayer,Match Report,
14,Sat,11/26/11,,Hoffenheim,1–1,Freiburg,,,Deniz Aytekin,Match Report,
14,Sat,11/26/11,,Dortmund,2–0,Schalke 04,,,Florian Meyer,Match Report,
14,Sun,11/27/11,,Werder Bremen,2–0,Stuttgart,,,Thorsten Kinhöfer,Match Report,
14,Sun,11/27/11,,Mainz 05,3–2,Bayern Munich,,,Knut Kircher,Match Report,
,,,,,,,,,,,
15,Fri,12/2/11,,Leverkusen,2–0,Hoffenheim,,,Wolfgang Stark,Match Report,
15,Sat,12/3/11,,Kaiserslautern,1–1,Hertha BSC,,,Michael Weiner,Match Report,
15,Sat,12/3/11,,Stuttgart,2–2,Köln,,,Felix Brych,Match Report,
15,Sat,12/3/11,,Wolfsburg,2–2,Mainz 05,,,Peter Sippel,Match Report,
15,Sat,12/3/11,,Freiburg,1–1,Hannover 96,,,Jochen Drees,Match Report,
15,Sat,12/3/11,,M'Gladbach,1–1,Dortmund,,,Felix Zwayer,Match Report,
15,Sat,12/3/11,,Bayern Munich,4–1,Werder Bremen,,,Florian Meyer,Match Report,
15,Sun,12/4/11,,Schalke 04,3–1,Augsburg,,,Markus Wingenbach,Match Report,
15,Sun,12/4/11,,Hamburger SV,2–0,Nürnberg,,,Thorsten Kinhöfer,Match Report,
,,,,,,,,,,,
16,Fri,12/9/11,,Hertha BSC,1–2,Schalke 04,,,Günter Perl,Match Report,
16,Sat,12/10/11,,Köln,4–0,Freiburg,,,Marco Fritz,Match Report,
16,Sat,12/10/11,,Hannover 96,0–0,Leverkusen,,,Peter Gagelmann,Match Report,
16,Sat,12/10/11,,Mainz 05,0–0,Hamburger SV,,,Robert Hartmann,Match Report,
16,Sat,12/10/11,,Augsburg,1–0,M'Gladbach,,,Markus Schmidt,Match Report,
16,Sat,12/10/11,,Nürnberg,0–2,Hoffenheim,,,Jochen Drees,Match Report,
16,Sat,12/10/11,,Werder Bremen,4–1,Wolfsburg,,,Knut Kircher,Match Report,
16,Sun,12/11/11,,Stuttgart,1–2,Bayern Munich,,,Manuel Gräfe,Match Report,
16,Sun,12/11/11,,Dortmund,1–1,Kaiserslautern,,,Deniz Aytekin,Match Report,
,,,,,,,,,,,
13,Tue,12/13/11,,Köln,1–1,Mainz 05,,,Felix Zwayer,Match Report,
,,,,,,,,,,,
17,Fri,12/16/11,,Bayern Munich,3–0,Köln,,,Guido Winkmann,Match Report,
17,Sat,12/17/11,,Freiburg,1–4,Dortmund,,,Günter Perl,Match Report,
17,Sat,12/17/11,,Schalke 04,5–0,Werder Bremen,,,Manuel Gräfe,Match Report,
17,Sat,12/17/11,,Hoffenheim,1–1,Hertha BSC,,,Peter Sippel,Match Report,
17,Sat,12/17/11,,Wolfsburg,1–0,Stuttgart,,,Wolfgang Stark,Match Report,
17,Sat,12/17/11,,Leverkusen,0–3,Nürnberg,,,Markus Schmidt,Match Report,
17,Sat,12/17/11,,Hamburger SV,1–1,Augsburg,,,Tobias Welz,Match Report,
17,Sun,12/18/11,,M'Gladbach,1–0,Mainz 05,,,Peter Gagelmann,Match Report,
17,Sun,12/18/11,,Kaiserslautern,1–1,Hannover 96,,,Felix Brych,Match Report,
,,,,,,,,,,,
18,Fri,1/20/12,,M'Gladbach,3–1,Bayern Munich,,,Thorsten Kinhöfer,Match Report,
18,Sat,1/21/12,,Freiburg,1–0,Augsburg,,,Florian Meyer,Match Report,
18,Sat,1/21/12,,Nürnberg,2–0,Hertha BSC,,,Peter Gagelmann,Match Report,
18,Sat,1/21/12,,Kaiserslautern,0–0,Werder Bremen,,,Robert Hartmann,Match Report,
18,Sat,1/21/12,,Wolfsburg,1–0,Köln,,,Tobias Welz,Match Report,
18,Sat,1/21/12,,Schalke 04,3–1,Stuttgart,,,Felix Brych,Match Report,
18,Sat,1/21/12,,Hoffenheim,0–0,Hannover 96,,,Christian Dingert,Match Report,
18,Sun,1/22/12,,Hamburger SV,1–5,Dortmund,,,Wolfgang Stark,Match Report,
18,Sun,1/22/12,,Leverkusen,3–2,Mainz 05,,,Michael Weiner,Match Report,
,,,,,,,,,,,
19,Fri,1/27/12,,Hannover 96,1–0,Nürnberg,,,Marco Fritz,Match Report,
19,Sat,1/28/12,,Dortmund,3–1,Hoffenheim,,,Knut Kircher,Match Report,
19,Sat,1/28/12,,Hertha BSC,1–2,Hamburger SV,,,Guido Winkmann,Match Report,
19,Sat,1/28/12,,Bayern Munich,2–0,Wolfsburg,,,Felix Zwayer,Match Report,
19,Sat,1/28/12,,Werder Bremen,1–1,Leverkusen,,,Deniz Aytekin,Match Report,
19,Sat,1/28/12,,Köln,1–4,Schalke 04,,,Jochen Drees,Match Report,
19,Sat,1/28/12,,Augsburg,2–2,Kaiserslautern,,,Manuel Gräfe,Match Report,
19,Sun,1/29/12,,Mainz 05,3–1,Freiburg,,,Markus Schmidt,Match Report,
19,Sun,1/29/12,,Stuttgart,0–3,M'Gladbach,,,Günter Perl,Match Report,
,,,,,,,,,,,
20,Fri,2/3/12,,Nürnberg,0–2,Dortmund,,,Florian Meyer,Match Report,
20,Sat,2/4/12,,Hoffenheim,2–2,Augsburg,,,Markus Wingenbach,Match Report,
20,Sat,2/4/12,,Hamburger SV,1–1,Bayern Munich,,,Knut Kircher,Match Report,
20,Sat,2/4/12,,Leverkusen,2–2,Stuttgart,,,Thorsten Kinhöfer,Match Report,
20,Sat,2/4/12,,Schalke 04,1–1,Mainz 05,,,Deniz Aytekin,Match Report,
20,Sat,2/4/12,,Wolfsburg,0–0,M'Gladbach,,,Peter Gagelmann,Match Report,
20,Sat,2/4/12,,Hertha BSC,0–1,Hannover 96,,,Peter Sippel,Match Report,
20,Sun,2/5/12,,Kaiserslautern,0–1,Köln,,,Wolfgang Stark,Match Report,
20,Sun,2/5/12,,Freiburg,2–2,Werder Bremen,,,Felix Brych,Match Report,
,,,,,,,,,,,
21,Fri,2/10/12,,Wolfsburg,3–2,Freiburg,,,Christian Dingert,Match Report,
21,Sat,2/11/12,,Werder Bremen,1–1,Hoffenheim,,,Michael Weiner,Match Report,
21,Sat,2/11/12,,M'Gladbach,3–0,Schalke 04,,,Manuel Gräfe,Match Report,
21,Sat,2/11/12,,Bayern Munich,2–0,Kaiserslautern,,,Markus Schmidt,Match Report,
21,Sat,2/11/12,,Stuttgart,5–0,Hertha BSC,,,Deniz Aytekin,Match Report,
21,Sat,2/11/12,,Mainz 05,1–1,Hannover 96,,,Felix Zwayer,Match Report,
21,Sat,2/11/12,,Dortmund,1–0,Leverkusen,,,Günter Perl,Match Report,
21,Sun,2/12/12,,Augsburg,0–0,Nürnberg,,,Jochen Drees,Match Report,
21,Sun,2/12/12,,Köln,0–1,Hamburger SV,,,Florian Meyer,Match Report,
,,,,,,,,,,,
22,Fri,2/17/12,,Hoffenheim,1–1,Mainz 05,,,Tobias Stieler,Match Report,
22,Sat,2/18/12,,Kaiserslautern,1–2,M'Gladbach,,,Michael Weiner,Match Report,
22,Sat,2/18/12,,Hertha BSC,0–1,Dortmund,,,Marco Fritz,Match Report,
22,Sat,2/18/12,,Hamburger SV,1–3,Werder Bremen,,,Thorsten Kinhöfer,Match Report,
22,Sat,2/18/12,,Leverkusen,4–1,Augsburg,,,Guido Winkmann,Match Report,
22,Sat,2/18/12,,Freiburg,0–0,Bayern Munich,,,Peter Gagelmann,Match Report,
22,Sat,2/18/12,,Nürnberg,2–1,Köln,,,Christian Dingert,Match Report,
22,Sun,2/19/12,,Schalke 04,4–0,Wolfsburg,,,Peter Sippel,Match Report,
22,Sun,2/19/12,,Hannover 96,4–2,Stuttgart,,,Tobias Welz,Match Report,
,,,,,,,,,,,
23,Fri,2/24/12,,M'Gladbach,1–1,Hamburger SV,,,Günter Perl,Match Report,
23,Sat,2/25/12,,Stuttgart,4–1,Freiburg,,,Wolfgang Stark,Match Report,
23,Sat,2/25/12,,Köln,0–2,Leverkusen,,,Felix Brych,Match Report,
23,Sat,2/25/12,,Wolfsburg,1–2,Hoffenheim,,,Markus Schmidt,Match Report,
23,Sat,2/25/12,,Mainz 05,4–0,Kaiserslautern,,,Knut Kircher,Match Report,
23,Sat,2/25/12,,Werder Bremen,0–1,Nürnberg,,,Felix Zwayer,Match Report,
23,Sat,2/25/12,,Augsburg,3–0,Hertha BSC,,,Florian Meyer,Match Report,
23,Sun,2/26/12,,Dortmund,3–1,Hannover 96,,,Manuel Gräfe,Match Report,
23,Sun,2/26/12,,Bayern Munich,2–0,Schalke 04,,,Michael Weiner,Match Report,
,,,,,,,,,,,
24,Sat,3/3/12,,Hamburger SV,0–4,Stuttgart,,,Peter Sippel,Match Report,
24,Sat,3/3/12,,Freiburg,2–1,Schalke 04,,,Marco Fritz,Match Report,
24,Sat,3/3/12,,Dortmund,2–1,Mainz 05,,,Peter Gagelmann,Match Report,
24,Sat,3/3/12,,Leverkusen,2–0,Bayern Munich,,,Manuel Gräfe,Match Report,
24,Sat,3/3/12,,Kaiserslautern,0–0,Wolfsburg,,,Deniz Aytekin,Match Report,
24,Sat,3/3/12,,Hertha BSC,1–0,Werder Bremen,,,Günter Perl,Match Report,
24,Sat,3/3/12,,Hannover 96,2–2,Augsburg,,,Markus Schmidt,Match Report,
24,Sun,3/4/12,,Hoffenheim,1–1,Köln,,,Robert Hartmann,Match Report,
24,Sun,3/4/12,,Nürnberg,1–0,M'Gladbach,,,Tobias Welz,Match Report,
,,,,,,,,,,,
25,Fri,3/9/12,,Stuttgart,0–0,Kaiserslautern,,,Felix Brych,Match Report,
25,Sat,3/10/12,,Wolfsburg,3–2,Leverkusen,,,Felix Zwayer,Match Report,
25,Sat,3/10/12,,Bayern Munich,7–1,Hoffenheim,,,Marco Fritz,Match Report,
25,Sat,3/10/12,,M'Gladbach,0–0,Freiburg,,,Peter Sippel,Match Report,
25,Sat,3/10/12,,Köln,1–0,Hertha BSC,,,Guido Winkmann,Match Report,
25,Sat,3/10/12,,Augsburg,0–0,Dortmund,,,Knut Kircher,Match Report,
25,Sat,3/10/12,,Mainz 05,2–1,Nürnberg,,,Thorsten Kinhöfer,Match Report,
25,Sun,3/11/12,,Werder Bremen,3–0,Hannover 96,,,Christian Dingert,Match Report,
25,Sun,3/11/12,,Schalke 04,3–1,Hamburger SV,,,Wolfgang Stark,Match Report,
,,,,,,,,,,,
26,Fri,3/16/12,,Hoffenheim,1–2,Stuttgart,,,Günter Perl,Match Report,
26,Sat,3/17/12,,Augsburg,2–1,Mainz 05,,,Michael Weiner,Match Report,
26,Sat,3/17/12,,Nürnberg,1–3,Wolfsburg,,,Guido Winkmann,Match Report,
26,Sat,3/17/12,,Dortmund,1–0,Werder Bremen,,,Deniz Aytekin,Match Report,
26,Sat,3/17/12,,Hertha BSC,0–6,Bayern Munich,,,Tobias Welz,Match Report,
26,Sat,3/17/12,,Leverkusen,1–2,M'Gladbach,,,Florian Meyer,Match Report,
26,Sat,3/17/12,,Hamburger SV,1–3,Freiburg,,,Tobias Stieler,Match Report,
26,Sun,3/18/12,,Hannover 96,4–1,Köln,,,Wolfgang Stark,Match Report,
26,Sun,3/18/12,,Kaiserslautern,1–4,Schalke 04,,,Peter Gagelmann,Match Report,
,,,,,,,,,,,
27,Fri,3/23/12,,Wolfsburg,2–1,Hamburger SV,,,Felix Brych,Match Report,
27,Sat,3/24/12,,Schalke 04,2–0,Leverkusen,,,Deniz Aytekin,Match Report,
27,Sat,3/24/12,,Bayern Munich,2–1,Hannover 96,,,Guido Winkmann,Match Report,
27,Sat,3/24/12,,M'Gladbach,1–2,Hoffenheim,,,Wolfgang Stark,Match Report,
27,Sat,3/24/12,,Mainz 05,1–3,Hertha BSC,,,Peter Sippel,Match Report,
27,Sat,3/24/12,,Werder Bremen,1–1,Augsburg,,,Markus Wingenbach,Match Report,
27,Sat,3/24/12,,Freiburg,2–0,Kaiserslautern,,,Florian Meyer,Match Report,
27,Sun,3/25/12,,Stuttgart,1–0,Nürnberg,,,Christian Dingert,Match Report,
27,Sun,3/25/12,,Köln,1–6,Dortmund,,,Felix Zwayer,Match Report,
,,,,,,,,,,,
28,Fri,3/30/12,,Dortmund,4–4,Stuttgart,,,Michael Weiner,Match Report,
28,Sat,3/31/12,,Augsburg,2–1,Köln,,,Tobias Welz,Match Report,
28,Sat,3/31/12,,Nürnberg,0–1,Bayern Munich,,,Felix Zwayer,Match Report,
28,Sat,3/31/12,,Werder Bremen,0–3,Mainz 05,,,Knut Kircher,Match Report,
28,Sat,3/31/12,,Kaiserslautern,0–1,Hamburger SV,,,Thorsten Kinhöfer,Match Report,
28,Sat,3/31/12,,Leverkusen,0–2,Freiburg,,,Robert Hartmann,Match Report,
28,Sat,3/31/12,,Hertha BSC,1–4,Wolfsburg,,,Marco Fritz,Match Report,
