Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
11,Sun,2016-11-27,18:00 (12:00),Benfica,3–0,Moreirense,"55,970",Estádio do Sport Lisboa e Benfica,Luís Godinho,Match Report,
11,Sun,2016-11-27,20:15 (14:15),Tondela,2–1,Vitória,"2,002",Estádio João Cardoso,Vasco Santos,Match Report,
11,Mon,2016-11-28,20:00 (14:00),Braga,6–2,Feirense,"7,847",Estádio Municipal de Braga,Bruno Alexandre Da Silva Esteves,Match Report,

12,Fri,2016-12-02,20:30 (14:30),Marítimo,2–1,Benfica,"10,320",Estádio dos Barreiros,Vasco Santos,Match Report,
12,Sat,2016-12-03,16:00 (10:00),Rio Ave,3–1,Tondela,"2,116",Estádio do Rio Ave Futebol Clube,Jorge de Sousa,Match Report,
12,Sat,2016-12-03,18:15 (12:15),Sporting CP,2–0,Vitória Setúbal,"43,467",Estádio José Alvalade,Rui Costa,Match Report,
12,Sat,2016-12-03,20:30 (14:30),Porto,1–0,Braga,"31,219",Estádio Do Dragão,Carlos Taborda Xistra,Match Report,
12,Sun,2016-12-04,16:00 (10:00),Feirense,0–2,Arouca,"3,112",Estádio Marcolino de Castro,Tiago Martins,Match Report,
12,Sun,2016-12-04,16:00 (10:00),Moreirense,3–1,Nacional,"1,060",P.D. Comendador Joaquim de Almeida Freit...,Rui Oliveira,Match Report,
12,Sun,2016-12-04,18:00 (12:00),Estoril,1–1,Belenenses,"1,416",Estádio António Coimbra da Mota,João Pedro Mendes,Match Report,
12,Sun,2016-12-04,20:15 (14:15),Vitória,1–1,Chaves,"14,877",Estádio Dom Afonso Henriques,Fábio Costa,Match Report,
12,Mon,2016-12-05,20:00 (14:00),Paços,2–1,Boavista,"2,525",Estádio da Capital do Móvel,Artur Soares Dias,Match Report,

13,Fri,2016-12-09,20:30 (14:30),Vitória Setúbal,2–0,Estoril,"2,754",Estádio do Bonfim,Hélder Malheiro,Match Report,
13,Sat,2016-12-10,11:45 (05:45),Belenenses,1–0,Marítimo,"2,159",Estádio do Restelo,Jorge Ferreira,Match Report,
13,Sat,2016-12-10,18:15 (12:15),Chaves,2–1,Moreirense,"2,184",Estádio Municipal Eng. Manuel Branco Tei...,Artur Soares Dias,Match Report,
13,Sat,2016-12-10,20:30 (14:30),Boavista,1–2,Vitória,"4,699",Estádio do Bessa Século XXI,Hugo Miguel,Match Report,
13,Sun,2016-12-11,16:00 (10:00),Nacional,3–2,Tondela,"1,192",Estádio da Madeira,Tiago Antunes,Match Report,
13,Sun,2016-12-11,16:00 (10:00),Feirense,0–4,Porto,"4,635",Estádio Marcolino de Castro,Luís Ferreira,Match Report,
13,Sun,2016-12-11,18:00 (12:00),Benfica,2–1,Sporting CP,"63,312",Estádio do Sport Lisboa e Benfica,Jorge de Sousa,Match Report,
13,Sun,2016-12-11,20:15 (14:15),Braga,3–0,Paços,"7,543",Estádio Municipal de Braga,Nuno Miguel Serrano Almeida,Match Report,
13,Mon,2016-12-12,20:00 (14:00),Arouca,0–2,Rio Ave,"1,360",Estádio Municipal de Arouca,Bruno Duarte Paixão,Match Report,

15,Thu,2016-12-15,20:30 (14:30),Porto,2–1,Marítimo,"22,208",Estádio Do Dragão,Bruno Alexandre Da Silva Esteves,Match Report,

14,Fri,2016-12-16,20:30 (14:30),Paços,1–0,Belenenses,"1,384",Estádio da Capital do Móvel,Gonçalo Martins,Match Report,
14,Sat,2016-12-17,18:15 (12:15),Moreirense,1–4,Arouca,837,P.D. Comendador Joaquim de Almeida Freit...,João Pedro Pinheiro,Match Report,
14,Sat,2016-12-17,20:30 (14:30),Estoril,0–1,Benfica,"7,429",Estádio António Coimbra da Mota,Bruno Duarte Paixão,Match Report,
14,Sun,2016-12-18,16:00 (10:00),Tondela,1–1,Boavista,"1,489",Estádio João Cardoso,Bruno Alexandre Da Silva Esteves,Match Report,
14,Sun,2016-12-18,16:00 (10:00),Rio Ave,2–1,Nacional,"1,500",Estádio do Rio Ave Futebol Clube,Artur Soares Dias,Match Report,
14,Sun,2016-12-18,18:00 (12:00),Vitória,3–1,Vitória Setúbal,"14,571",Estádio Dom Afonso Henriques,João Santos Capela,Match Report,
14,Sun,2016-12-18,20:15 (14:15),Sporting CP,0–1,Braga,"42,148",Estádio José Alvalade,Hugo Miguel,Match Report,
14,Mon,2016-12-19,17:30 (11:30),Marítimo,2–0,Feirense,"7,136",Estádio dos Barreiros,Manuel Mota,Match Report,
14,Mon,2016-12-19,20:00 (14:00),Porto,2–1,Chaves,"35,210",Estádio Do Dragão,Vasco Santos,Match Report,

15,Wed,2016-12-21,18:00 (12:00),Benfica,2–0,Rio Ave,"51,566",Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,
15,Thu,2016-12-22,17:00 (11:00),Nacional,0–2,Boavista,"1,146",Estádio da Madeira,João Pedro Pinheiro,Match Report,
15,Thu,2016-12-22,19:00 (13:00),Braga,2–1,Moreirense,"7,655",Estádio Municipal de Braga,Luís Ferreira,Match Report,
15,Thu,2016-12-22,19:00 (13:00),Feirense,2–0,Paços,"1,099",Estádio Marcolino de Castro,João Santos Capela,Match Report,
15,Thu,2016-12-22,21:00 (15:00),Belenenses,0–1,Sporting CP,"8,268",Estádio do Restelo,Tiago Martins,Match Report,
15,Thu,2016-12-22,21:00 (15:00),Chaves,1–0,Estoril,"2,457",Estádio Municipal Eng. Manuel Branco Tei...,Jorge de Sousa,Match Report,
15,Fri,2016-12-23,19:00 (13:00),Vitória Setúbal,3–0,Tondela,"2,081",Estádio do Bonfim,Luís Godinho,Match Report,
15,Fri,2016-12-23,21:00 (15:00),Arouca,0–1,Vitória,"2,416",Estádio Municipal de Arouca,Carlos Taborda Xistra,Match Report,

16,Sat,2017-01-07,11:45 (05:45),Nacional,0–0,Braga,"1,887",Estádio da Madeira,Manuel Oliveira,Match Report,
16,Sat,2017-01-07,16:00 (10:00),Estoril,0–1,Marítimo,953,Estádio António Coimbra da Mota,Fábio Costa,Match Report,
16,Sat,2017-01-07,18:15 (12:15),Vitória,0–2,Benfica,"26,985",Estádio Dom Afonso Henriques,Nuno Miguel Serrano Almeida,Match Report,
16,Sat,2017-01-07,20:30 (14:30),Paços,0–0,Porto,"5,144",Estádio da Capital do Móvel,Artur Soares Dias,Match Report,
16,Sun,2017-01-08,16:00 (10:00),Rio Ave,2–2,Chaves,"2,908",Estádio do Rio Ave Futebol Clube,João Pedro Pinheiro,Match Report,
16,Sun,2017-01-08,16:00 (10:00),Tondela,1–2,Arouca,"1,304",Estádio João Cardoso,Jorge de Sousa,Match Report,
16,Sun,2017-01-08,18:00 (12:00),Boavista,1–0,Vitória Setúbal,"4,730",Estádio do Bessa Século XXI,João Pedro Mendes,Match Report,
16,Sun,2017-01-08,20:15 (14:15),Sporting CP,2–1,Feirense,"40,027",Estádio José Alvalade,Bruno Alexandre Da Silva Esteves,Match Report,
16,Mon,2017-01-09,20:00 (14:00),Moreirense,1–0,Belenenses,640,P.D. Comendador Joaquim de Almeida Freit...,Hugo Miguel,Match Report,

17,Fri,2017-01-13,20:30 (14:30),Arouca,2–1,Estoril,658,Estádio Municipal de Arouca,Tiago Antunes,Match Report,
17,Sat,2017-01-14,16:00 (10:00),Vitória Setúbal,1–0,Nacional,"3,081",Estádio do Bonfim,Gonçalo Martins,Match Report,
17,Sat,2017-01-14,16:00 (10:00),Benfica,3–3,Boavista,"57,480",Estádio do Sport Lisboa e Benfica,Luís Ferreira,Match Report,
17,Sat,2017-01-14,18:15 (12:15),Chaves,2–2,Sporting CP,"6,964",Estádio Municipal Eng. Manuel Branco Tei...,Nuno Miguel Serrano Almeida,Match Report,
17,Sat,2017-01-14,20:30 (14:30),Feirense,0–0,Vitória,"2,815",Estádio Marcolino de Castro,Jorge de Sousa,Match Report,
17,Sun,2017-01-15,16:00 (10:00),Marítimo,3–1,Paços,"8,226",Estádio dos Barreiros,Manuel Oliveira,Match Report,
17,Sun,2017-01-15,18:00 (12:00),Porto,3–0,Moreirense,"32,230",Estádio Do Dragão,Fábio Costa,Match Report,
17,Sun,2017-01-15,20:15 (14:15),Belenenses,1–0,Rio Ave,"2,138",Estádio do Restelo,João Borlido Matos,Match Report,
17,Mon,2017-01-16,20:00 (14:00),Braga,2–0,Tondela,"6,736",Estádio Municipal de Braga,Hélder Malheiro,Match Report,

18,Fri,2017-01-20,20:30 (14:30),Paços,0–2,Moreirense,"1,059",Estádio da Capital do Móvel,Manuel Mota,Match Report,
18,Sat,2017-01-21,16:00 (10:00),Porto,4–2,Rio Ave,"43,328",Estádio Do Dragão,Jorge de Sousa,Match Report,
18,Sat,2017-01-21,18:15 (12:15),Marítimo,2–2,Sporting CP,"10,036",Estádio dos Barreiros,João Pedro Pinheiro,Match Report,
18,Sat,2017-01-21,20:30 (14:30),Arouca,1–2,Boavista,"1,060",Estádio Municipal de Arouca,Hugo Miguel,Match Report,
18,Sun,2017-01-22,16:00 (10:00),Feirense,1–0,Estoril,"1,599",Estádio Marcolino de Castro,Carlos Taborda Xistra,Match Report,
18,Sun,2017-01-22,16:00 (10:00),Benfica,4–0,Tondela,"56,053",Estádio do Sport Lisboa e Benfica,Bruno Alexandre Da Silva Esteves,Match Report,
18,Sun,2017-01-22,18:00 (12:00),Belenenses,1–2,Vitória Setúbal,"3,529",Estádio do Restelo,Hélder Malheiro,Match Report,
18,Sun,2017-01-22,20:15 (14:15),Braga,1–2,Vitória,"20,963",Estádio Municipal de Braga,Fábio Costa,Match Report,
18,Mon,2017-01-23,20:00 (14:00),Chaves,2–0,Nacional,"1,730",Estádio Municipal Eng. Manuel Branco Tei...,Tiago Antunes,Match Report,

19,Fri,2017-01-27,20:30 (14:30),Boavista,0–1,Belenenses,"3,955",Estádio do Bessa Século XXI,Luís Godinho,Match Report,
19,Sat,2017-01-28,11:45 (05:45),Tondela,2–0,Chaves,"2,674",Estádio João Cardoso,João Borlido Matos,Match Report,
19,Sat,2017-01-28,16:00 (10:00),Vitória,0–0,Marítimo,"14,780",Estádio Dom Afonso Henriques,Rui Costa,Match Report,
19,Sat,2017-01-28,16:00 (10:00),Nacional,1–1,Arouca,"1,746",Estádio da Madeira,João Pedro Mendes,Match Report,
19,Sat,2017-01-28,18:15 (12:15),Estoril,1–2,Porto,"5,497",Estádio António Coimbra da Mota,Manuel Oliveira,Match Report,
19,Sat,2017-01-28,20:30 (14:30),Sporting CP,4–2,Paços,"43,843",Estádio José Alvalade,Fábio Costa,Match Report,
19,Mon,2017-01-30,20:00 (14:00),Vitória Setúbal,1–0,Benfica,"10,109",Estádio do Bonfim,João Pedro Pinheiro,Match Report,
19,Thu,2017-02-02,19:00 (13:00),Moreirense,1–1,Feirense,"1,816",P.D. Comendador Joaquim de Almeida Freit...,Bruno Duarte Paixão,Match Report,
19,Thu,2017-02-02,21:00 (15:00),Rio Ave,1–0,Braga,"1,508",Estádio do Rio Ave Futebol Clube,Nuno Miguel Serrano Almeida,Match Report,

20,Fri,2017-02-03,20:30 (14:30),Paços,2–0,Vitória,"2,483",Estádio da Capital do Móvel,Tiago Martins,Match Report,
20,Sat,2017-02-04,16:00 (10:00),Chaves,0–0,Boavista,"2,276",Estádio Municipal Eng. Manuel Branco Tei...,Carlos Taborda Xistra,Match Report,
20,Sat,2017-02-04,20:30 (14:30),Porto,2–1,Sporting CP,"48,329",Estádio Do Dragão,Hugo Miguel,Match Report,
20,Sun,2017-02-05,16:00 (10:00),Arouca,2–1,Vitória Setúbal,935,Estádio Municipal de Arouca,Artur Soares Dias,Match Report,
20,Sun,2017-02-05,18:00 (12:00),Benfica,3–0,Nacional,"48,638",Estádio do Sport Lisboa e Benfica,Luís Godinho,Match Report,
20,Sun,2017-02-05,20:15 (14:15),Belenenses,0–0,Tondela,"2,879",Estádio do Restelo,Bruno Duarte Paixão,Match Report,
20,Mon,2017-02-06,19:00 (13:00),Marítimo,1–0,Moreirense,"9,655",Estádio dos Barreiros,Bruno Alexandre Da Silva Esteves,Match Report,
20,Mon,2017-02-06,21:00 (15:00),Feirense,2–1,Rio Ave,"1,309",Estádio Marcolino de Castro,Rui Oliveira,Match Report,
20,Mon,2017-02-06,21:00 (15:00),Braga,1–1,Estoril,"5,545",Estádio Municipal de Braga,Vasco Santos,Match Report,

21,Fri,2017-02-10,20:30 (14:30),Benfica,3–0,Arouca,"45,256",Estádio do Sport Lisboa e Benfica,Manuel Mota,Match Report,
21,Sat,2017-02-11,11:45 (05:45),Tondela,0–1,Feirense,"1,707",Estádio João Cardoso,Tiago Martins,Match Report,
21,Sat,2017-02-11,16:00 (10:00),Vitória Setúbal,0–0,Chaves,"2,746",Estádio do Bonfim,Luís Godinho,Match Report,
21,Sat,2017-02-11,18:15 (12:15),Estoril,2–1,Paços,892,Estádio António Coimbra da Mota,Artur Soares Dias,Match Report,
21,Sat,2017-02-11,20:30 (14:30),Vitória,0–2,Porto,"27,212",Estádio Dom Afonso Henriques,Carlos Taborda Xistra,Match Report,
21,Sun,2017-02-12,16:00 (10:00),Nacional,1–1,Belenenses,"3,946",Estádio da Madeira,Jorge de Sousa,Match Report,
21,Sun,2017-02-12,18:00 (12:00),Moreirense,2–3,Sporting CP,"2,655",P.D. Comendador Joaquim de Almeida Freit...,Manuel Oliveira,Match Report,
21,Sun,2017-02-12,20:15 (14:15),Boavista,1–1,Braga,"5,052",Estádio do Bessa Século XXI,Bruno Duarte Paixão,Match Report,
21,Mon,2017-02-13,20:00 (14:00),Rio Ave,0–0,Marítimo,"1,981",Estádio do Rio Ave Futebol Clube,Luís Ferreira,Match Report,

22,Fri,2017-02-17,20:30 (14:30),Porto,4–0,Tondela,"35,210",Estádio Do Dragão,Luís Ferreira,Match Report,
22,Sat,2017-02-18,16:00 (10:00),Moreirense,1–1,Estoril,"1,976",P.D. Comendador Joaquim de Almeida Freit...,Rui Oliveira,Match Report,
22,Sat,2017-02-18,16:00 (10:00),Chaves,2–0,Arouca,"2,480",Estádio Municipal Eng. Manuel Branco Tei...,Luís Godinho,Match Report,
22,Sat,2017-02-18,18:15 (12:15),Feirense,0–1,Boavista,"2,767",Estádio Marcolino de Castro,Hélder Malheiro,Match Report,
22,Sat,2017-02-18,20:30 (14:30),Sporting CP,1–0,Rio Ave,"40,053",Estádio José Alvalade,Bruno Alexandre Da Silva Esteves,Match Report,
22,Sun,2017-02-19,16:00 (10:00),Paços,2–1,Vitória Setúbal,"3,726",Estádio da Capital do Móvel,Nuno Miguel Serrano Almeida,Match Report,
22,Sun,2017-02-19,18:00 (12:00),Belenenses,1–1,Vitória,"3,896",Estádio do Restelo,Hugo Miguel,Match Report,
22,Sun,2017-02-19,20:15 (14:15),Braga,0–1,Benfica,"24,836",Estádio Municipal de Braga,Tiago Martins,Match Report,
22,Mon,2017-02-20,20:00 (14:00),Marítimo,0–0,Nacional,"10,357",Estádio dos Barreiros,João Pedro Pinheiro,Match Report,

23,Fri,2017-02-24,19:00 (13:00),Vitória,1–0,Moreirense,"14,222",Estádio Dom Afonso Henriques,Jorge Ferreira,Match Report,
23,Fri,2017-02-24,21:00 (15:00),Benfica,3–1,Chaves,"53,810",Estádio do Sport Lisboa e Benfica,Nuno Miguel Serrano Almeida,Match Report,
23,Sat,2017-02-25,16:00 (10:00),Tondela,1–1,Marítimo,"1,619",Estádio João Cardoso,Manuel Oliveira,Match Report,
23,Sat,2017-02-25,18:15 (12:15),Estoril,0–2,Sporting CP,"5,266",Estádio António Coimbra da Mota,Rui Costa,Match Report,
23,Sat,2017-02-25,20:30 (14:30),Rio Ave,0–0,Paços,"2,661",Estádio do Rio Ave Futebol Clube,Tiago Antunes,Match Report,
23,Sun,2017-02-26,16:00 (10:00),Nacional,0–0,Feirense,"3,927",Estádio da Madeira,Manuel Mota,Match Report,
23,Sun,2017-02-26,18:00 (12:00),Vitória Setúbal,1–1,Braga,"3,670",Estádio do Bonfim,Jorge de Sousa,Match Report,
23,Sun,2017-02-26,20:15 (14:15),Boavista,0–1,Porto,"13,549",Estádio do Bessa Século XXI,Fábio Costa,Match Report,
23,Mon,2017-02-27,20:00 (14:00),Arouca,1–2,Belenenses,725,Estádio Municipal de Arouca,João Borlido Matos,Match Report,

24,Fri,2017-03-03,20:30 (14:30),Moreirense,0–0,Boavista,"1,538",P.D. Comendador Joaquim de Almeida Freit...,Hugo Miguel,Match Report,
24,Sat,2017-03-04,16:00 (10:00),Braga,3–1,Arouca,"8,191",Estádio Municipal de Braga,Rui Costa,Match Report,
24,Sat,2017-03-04,18:15 (12:15),Porto,7–0,Nacional,"39,230",Estádio Do Dragão,Bruno Duarte Paixão,Match Report,
24,Sat,2017-03-04,20:30 (14:30),Feirense,0–1,Benfica,"5,449",Estádio Marcolino de Castro,Artur Soares Dias,Match Report,
24,Sun,2017-03-05,11:45 (05:45),Paços,0–0,Tondela,"2,258",Estádio da Capital do Móvel,Rui Oliveira,Match Report,
24,Sun,2017-03-05,16:00 (10:00),Marítimo,1–0,Vitória Setúbal,"7,982",Estádio dos Barreiros,Gonçalo Martins,Match Report,
24,Sun,2017-03-05,18:00 (12:00),Belenenses,2–1,Chaves,"4,719",Estádio do Restelo,Manuel Mota,Match Report,
24,Sun,2017-03-05,20:15 (14:15),Sporting CP,1–1,Vitória,"41,822",Estádio José Alvalade,Jorge de Sousa,Match Report,
24,Mon,2017-03-06,20:00 (14:00),Estoril,0–2,Rio Ave,877,Estádio António Coimbra da Mota,Carlos Taborda Xistra,Match Report,

25,Fri,2017-03-10,20:30 (14:30),Arouca,0–4,Porto,"5,000",Estádio Municipal de Arouca,Hugo Miguel,Match Report,
25,Sat,2017-03-11,16:00 (10:00),Vitória Setúbal,1–2,Feirense,"3,741",Estádio do Bonfim,João Pedro Mendes,Match Report,
25,Sat,2017-03-11,18:15 (12:15),Chaves,0–0,Braga,"4,640",Estádio Municipal Eng. Manuel Branco Tei...,Vasco Santos,Match Report,
25,Sat,2017-03-11,20:30 (14:30),Tondela,1–4,Sporting CP,"4,987",Estádio João Cardoso,Bruno Duarte Paixão,Match Report,
25,Sun,2017-03-12,16:00 (11:00),Boavista,3–0,Marítimo,"4,995",Estádio do Bessa Século XXI,Jorge Ferreira,Match Report,
25,Sun,2017-03-12,18:00 (13:00),Rio Ave,3–2,Moreirense,"3,098",Estádio do Rio Ave Futebol Clube,Luís Godinho,Match Report,
25,Sun,2017-03-12,20:15 (15:15),Vitória,3–3,Estoril,"16,953",Estádio Dom Afonso Henriques,Tiago Martins,Match Report,
25,Mon,2017-03-13,18:00 (13:00),Nacional,1–1,Paços,"1,941",Estádio da Madeira,Luís Ferreira,Match Report,
25,Mon,2017-03-13,20:00 (15:00),Benfica,4–0,Belenenses,"53,897",Estádio do Sport Lisboa e Benfica,Bruno Alexandre Da Silva Esteves,Match Report,

26,Fri,2017-03-17,20:30 (15:30),Estoril,0–0,Boavista,"1,478",Estádio António Coimbra da Mota,Nuno Miguel Serrano Almeida,Match Report,
26,Sat,2017-03-18,16:00 (11:00),Moreirense,1–1,Tondela,"1,800",P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,Match Report,
26,Sat,2017-03-18,16:00 (11:00),Belenenses,1–2,Braga,"4,589",Estádio do Restelo,Luís Godinho,Match Report,
26,Sat,2017-03-18,18:15 (13:15),Sporting CP,2–0,Nacional,"43,167",Estádio José Alvalade,Jorge Ferreira,Match Report,
26,Sat,2017-03-18,20:30 (15:30),Paços,0–0,Benfica,"9,076",Estádio da Capital do Móvel,João Pedro Pinheiro,Match Report,
26,Sun,2017-03-19,16:00 (11:00),Marítimo,3–1,Arouca,"7,945",Estádio dos Barreiros,Tiago Antunes,Match Report,
26,Sun,2017-03-19,16:00 (11:00),Feirense,3–2,Chaves,"4,695",Estádio Marcolino de Castro,Gonçalo Martins,Match Report,
26,Sun,2017-03-19,18:00 (13:00),Porto,1–1,Vitória Setúbal,"49,417",Estádio Do Dragão,Manuel Oliveira,Match Report,
26,Sun,2017-03-19,20:15 (15:15),Vitória,3–0,Rio Ave,"17,822",Estádio Dom Afonso Henriques,Vasco Santos,Match Report,

27,Fri,2017-03-31,19:00 (13:00),Chaves,1–0,Paços,"2,558",Estádio Municipal Eng. Manuel Branco Tei...,João Borlido Matos,Match Report,
27,Fri,2017-03-31,21:00 (15:00),Nacional,1–2,Vitória,"3,867",Estádio da Madeira,Rui Costa,Match Report,
27,Sat,2017-04-01,16:00 (10:00),Tondela,0–2,Estoril,"1,920",Estádio João Cardoso,Manuel Mota,Match Report,
27,Sat,2017-04-01,18:15 (12:15),Boavista,0–1,Rio Ave,"4,528",Estádio do Bessa Século XXI,João Pedro Pinheiro,Match Report,
27,Sat,2017-04-01,20:30 (14:30),Benfica,1–1,Porto,"64,036",Estádio do Sport Lisboa e Benfica,Carlos Taborda Xistra,Match Report,
27,Sun,2017-04-02,16:00 (10:00),Belenenses,1–2,Feirense,"4,683",Estádio do Restelo,Luís Ferreira,Match Report,
27,Sun,2017-04-02,16:00 (10:00),Vitória Setúbal,2–0,Moreirense,"3,611",Estádio do Bonfim,Hélder Malheiro,Match Report,
27,Sun,2017-04-02,18:00 (12:00),Arouca,1–2,Sporting CP,"1,875",Estádio Municipal de Arouca,Luís Godinho,Match Report,
27,Sun,2017-04-02,20:15 (14:15),Braga,3–3,Marítimo,"11,052",Estádio Municipal de Braga,Tiago Martins,Match Report,

28,Fri,2017-04-07,20:30 (14:30),Feirense,0–1,Braga,"4,640",Estádio Marcolino de Castro,Carlos Taborda Xistra,Match Report,
28,Sat,2017-04-08,16:00 (10:00),Paços,1–1,Arouca,"3,616",Estádio da Capital do Móvel,Nuno Miguel Serrano Almeida,Match Report,
28,Sat,2017-04-08,18:15 (12:15),Porto,3–0,Belenenses,"41,322",Estádio Do Dragão,Fábio Costa,Match Report,
28,Sat,2017-04-08,20:30 (14:30),Sporting CP,4–0,Boavista,"42,822",Estádio José Alvalade,Manuel Mota,Match Report,
28,Sun,2017-04-09,16:00 (10:00),Estoril,0–1,Nacional,"1,705",Estádio António Coimbra da Mota,João Pedro Pinheiro,Match Report,
28,Sun,2017-04-09,16:00 (10:00),Rio Ave,0–0,Vitória Setúbal,"2,988",Estádio do Rio Ave Futebol Clube,João Borlido Matos,Match Report,
28,Sun,2017-04-09,18:00 (12:00),Vitória,2–1,Tondela,"20,064",Estádio Dom Afonso Henriques,Hugo Miguel,Match Report,
28,Sun,2017-04-09,20:15 (14:15),Moreirense,0–1,Benfica,"5,603",P.D. Comendador Joaquim de Almeida Freit...,Tiago Martins,Match Report,
28,Mon,2017-04-10,20:00 (14:00),Marítimo,2–1,Chaves,"8,361",Estádio dos Barreiros,Rui Oliveira,Match Report,

29,Fri,2017-04-14,16:00 (10:00),Boavista,0–0,Paços,"4,447",Estádio do Bessa Século XXI,Gonçalo Martins,Match Report,
29,Fri,2017-04-14,16:00 (10:00),Belenenses,1–3,Estoril,"2,623",Estádio do Restelo,Jorge Ferreira,Match Report,
29,Fri,2017-04-14,18:15 (12:15),Benfica,3–0,Marítimo,"57,074",Estádio do Sport Lisboa e Benfica,Nuno Miguel Serrano Almeida,Match Report,
29,Fri,2017-04-14,20:30 (14:30),Vitória Setúbal,0–3,Sporting CP,"9,038",Estádio do Bonfim,João Pedro Pinheiro,Match Report,
29,Sat,2017-04-15,16:00 (10:00),Arouca,2–0,Feirense,"1,710",Estádio Municipal de Arouca,Bruno Alexandre Da Silva Esteves,Match Report,
29,Sat,2017-04-15,16:00 (10:00),Chaves,2–3,Vitória,"5,145",Estádio Municipal Eng. Manuel Branco Tei...,Artur Soares Dias,Match Report,
29,Sat,2017-04-15,18:15 (12:15),Tondela,2–1,Rio Ave,"1,890",Estádio João Cardoso,Hélder Malheiro,Match Report,
29,Sat,2017-04-15,20:30 (14:30),Braga,1–1,Porto,"21,106",Estádio Municipal de Braga,Hugo Miguel,Match Report,
29,Mon,2017-04-17,20:00 (14:00),Nacional,0–1,Moreirense,"4,937",Estádio da Madeira,Manuel Oliveira,Match Report,

30,Fri,2017-04-21,20:30 (14:30),Rio Ave,3–0,Arouca,"2,683",Estádio do Rio Ave Futebol Clube,Manuel Oliveira,Match Report,
30,Sat,2017-04-22,16:00 (10:00),Tondela,2–0,Nacional,"2,097",Estádio João Cardoso,Tiago Martins,Match Report,
30,Sat,2017-04-22,16:00 (10:00),Marítimo,3–0,Belenenses,"6,043",Estádio dos Barreiros,Luís Godinho,Match Report,
